7250.0000 323.2593 0.8775 -0.1895 0.0000 40573.9789
7300.0000 323.4535 0.8525 -0.1834 0.0000 40302.2286
7350.0000 323.6479 0.8280 -0.1774 0.0000 40030.4782
7400.0000 323.8427 0.8042 -0.1716 0.0000 39758.7279
7450.0000 324.0378 0.7810 -0.1660 0.0000 39486.9775
7500.0000 324.2333 0.7583 -0.1606 0.0000 39215.2271
7550.0000 324.4291 0.7362 -0.1554 0.0000 38943.4768
7600.0000 324.6252 0.7146 -0.1503 0.0000 38671.7264
7650.0000 324.8216 0.6936 -0.1454 0.0000 38399.9761
7700.0000 325.0183 0.6731 -0.1407 0.0000 38133.8627
7750.0000 325.2154 0.6531 -0.1361 0.0000 37876.2048
7800.0000 325.4128 0.6337 -0.1317 0.0000 37618.5468
7850.0000 325.6105 0.6147 -0.1274 0.0000 37360.8889
7900.0000 325.8085 0.5962 -0.1232 0.0000 37103.2310
7950.0000 326.0068 0.5781 -0.1192 0.0000 36845.5730
8000.0000 326.2054 0.5606 -0.1153 0.0000 36587.9151
8050.0000 326.4044 0.5435 -0.1116 0.0000 36330.2572
8100.0000 326.6036 0.5268 -0.1079 0.0000 36072.5992
8150.0000 326.8032 0.5106 -0.1044 0.0000 35814.9413
8200.0000 327.0031 0.4948 -0.1010 0.0000 35568.1121
8250.0000 327.2032 0.4794 -0.0977 0.0000 35323.9901
8300.0000 327.4037 0.4644 -0.0945 0.0000 35079.8680
8350.0000 327.6045 0.4498 -0.0914 0.0000 34835.7460
8400.0000 327.8056 0.4356 -0.0884 0.0000 34591.6240
8450.0000 328.0070 0.4218 -0.0855 0.0000 34347.5019
8500.0000 328.2087 0.4084 -0.0827 0.0000 34103.3799
8550.0000 328.4106 0.3953 -0.0800 0.0000 33859.2579
8600.0000 328.6129 0.3826 -0.0774 0.0000 33615.1358
8650.0000 328.8155 0.3702 -0.0749 0.0000 33373.6121
8700.0000 329.0183 0.3582 -0.0724 0.0000 33142.4817
8750.0000 329.2215 0.3465 -0.0701 0.0000 32911.3513
8800.0000 329.4249 0.3351 -0.0678 0.0000 32680.2209
8850.0000 329.6286 0.3241 -0.0656 0.0000 32449.0904
8900.0000 329.8327 0.3133 -0.0634 0.0000 32217.9600
8950.0000 330.0370 0.3029 -0.0613 0.0000 31986.8296
9000.0000 330.2416 0.2928 -0.0593 0.0000 31755.6992
9050.0000 330.4464 0.2829 -0.0574 0.0000 31524.5687
9100.0000 330.6516 0.2733 -0.0555 0.0000 31293.4383
9150.0000 330.8570 0.2641 -0.0537 0.0000 31069.7841
9200.0000 331.0628 0.2550 -0.0520 0.0000 30851.1141
9250.0000 331.2688 0.2463 -0.0503 0.0000 30632.4441
9300.0000 331.4750 0.2378 -0.0486 0.0000 30413.7741
9350.0000 331.6816 0.2295 -0.0470 0.0000 30195.1040
9400.0000 331.8884 0.2215 -0.0455 0.0000 29976.4340
9450.0000 332.0955 0.2137 -0.0440 0.0000 29757.7640
